value,sensorType,name,timeStamp,hasError,statusCode,timeStampMillis,stateData
944.18994,2,PressureSensor,"2020-12-12 18:37:49.444189",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:37:49.445904",,0,0,defaultData
944.17505,2,PressureSensor,"2020-12-12 18:37:54.446266",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:37:54.446771",,0,0,defaultData
15.4296875,1,HumiditySensor,"2020-12-12 18:37:54.445640",,0,0,defaultData
15.1796875,1,HumiditySensor,"2020-12-12 18:37:59.442803",,0,0,defaultData
944.22754,2,PressureSensor,"2020-12-12 18:37:59.443149",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:37:59.443421",,0,0,defaultData
14.433594,1,HumiditySensor,"2020-12-12 18:38:04.443026",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:38:04.444590",,0,0,defaultData
944.2505,2,PressureSensor,"2020-12-12 18:38:04.443660",,0,0,defaultData
944.27686,2,PressureSensor,"2020-12-12 18:38:09.449004",,0,0,defaultData
14.410156,1,HumiditySensor,"2020-12-12 18:38:09.448385",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:38:09.449498",,0,0,defaultData
14.4765625,1,HumiditySensor,"2020-12-12 18:38:14.448589",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:38:14.449711",,0,0,defaultData
944.198,2,PressureSensor,"2020-12-12 18:38:14.449216",,0,0,defaultData
14.128906,1,HumiditySensor,"2020-12-12 18:38:19.444910",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:38:19.448765",,0,0,defaultData
944.2163,2,PressureSensor,"2020-12-12 18:38:19.446369",,0,0,defaultData
14.863281,1,HumiditySensor,"2020-12-12 18:38:24.448089",,0,0,defaultData
944.16675,2,PressureSensor,"2020-12-12 18:38:24.448865",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:38:24.449676",,0,0,defaultData
14.847656,1,HumiditySensor,"2020-12-12 18:38:29.443995",,0,0,defaultData
944.17505,2,PressureSensor,"2020-12-12 18:38:29.444375",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:38:29.444679",,0,0,defaultData
14.261719,1,HumiditySensor,"2020-12-12 18:38:34.443758",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:38:34.445192",,0,0,defaultData
944.1643,2,PressureSensor,"2020-12-12 18:38:34.444588",,0,0,defaultData
14.550781,1,HumiditySensor,"2020-12-12 18:38:39.443410",,0,0,defaultData
944.2654,2,PressureSensor,"2020-12-12 18:38:39.443874",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:38:39.444381",,0,0,defaultData
944.1677,2,PressureSensor,"2020-12-12 18:38:44.444248",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:38:44.444740",,0,0,defaultData
14.777344,1,HumiditySensor,"2020-12-12 18:38:44.443633",,0,0,defaultData
15.277344,1,HumiditySensor,"2020-12-12 18:38:49.446085",,0,0,defaultData
944.18945,2,PressureSensor,"2020-12-12 18:38:49.446633",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:38:49.447014",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:38:54.444999",,0,0,defaultData
14.3671875,1,HumiditySensor,"2020-12-12 18:38:54.443645",,0,0,defaultData
944.1924,2,PressureSensor,"2020-12-12 18:38:54.444332",,0,0,defaultData
14.6328125,1,HumiditySensor,"2020-12-12 18:38:59.448237",,0,0,defaultData
944.1985,2,PressureSensor,"2020-12-12 18:38:59.448896",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:38:59.449390",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:39:04.444273",,0,0,defaultData
14.238281,1,HumiditySensor,"2020-12-12 18:39:04.443278",,0,0,defaultData
944.20264,2,PressureSensor,"2020-12-12 18:39:04.443858",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:39:09.449417",,0,0,defaultData
944.17944,2,PressureSensor,"2020-12-12 18:39:09.448707",,0,0,defaultData
14.644531,1,HumiditySensor,"2020-12-12 18:39:09.448078",,0,0,defaultData
14.300781,1,HumiditySensor,"2020-12-12 18:39:14.448594",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:39:14.449722",,0,0,defaultData
944.1658,2,PressureSensor,"2020-12-12 18:39:14.449215",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 18:39:19.446322",,0,0,defaultData
944.1743,2,PressureSensor,"2020-12-12 18:39:19.445826",,0,0,defaultData
14.953125,1,HumiditySensor,"2020-12-12 18:39:19.445211",,0,0,defaultData
14.7421875,1,HumiditySensor,"2020-12-12 18:39:24.443458",,0,0,defaultData
944.18384,2,PressureSensor,"2020-12-12 18:39:24.444085",,0,0,defaultData
66.109375,3,TempSensor,"2020-12-12 18:39:24.444788",,0,0,defaultData
944.20825,2,PressureSensor,"2020-12-12 18:39:29.447244",,0,0,defaultData
14.628906,1,HumiditySensor,"2020-12-12 18:39:29.446874",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 18:39:29.447510",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:39:34.444279",,0,0,defaultData
944.19165,2,PressureSensor,"2020-12-12 18:39:34.443791",,0,0,defaultData
14.597656,1,HumiditySensor,"2020-12-12 18:39:34.443152",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:39:39.445540",,0,0,defaultData
14.355469,1,HumiditySensor,"2020-12-12 18:39:39.444146",,0,0,defaultData
944.26,2,PressureSensor,"2020-12-12 18:39:39.444928",,0,0,defaultData
13.808594,1,HumiditySensor,"2020-12-12 18:39:44.444488",,0,0,defaultData
944.2019,2,PressureSensor,"2020-12-12 18:39:44.444851",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:39:44.445222",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:39:49.447302",,0,0,defaultData
944.21265,2,PressureSensor,"2020-12-12 18:39:49.446910",,0,0,defaultData
14.4296875,1,HumiditySensor,"2020-12-12 18:39:49.446368",,0,0,defaultData
944.2119,2,PressureSensor,"2020-12-12 18:39:54.447886",,0,0,defaultData
14.7578125,1,HumiditySensor,"2020-12-12 18:39:54.447244",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:39:54.448588",,0,0,defaultData
944.1941,2,PressureSensor,"2020-12-12 18:39:59.446947",,0,0,defaultData
14.832031,1,HumiditySensor,"2020-12-12 18:39:59.446589",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:39:59.447232",,0,0,defaultData
944.1304,2,PressureSensor,"2020-12-12 18:40:04.444141",,0,0,defaultData
14.511719,1,HumiditySensor,"2020-12-12 18:40:04.443506",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:40:04.444633",,0,0,defaultData
14.605469,1,HumiditySensor,"2020-12-12 18:40:09.446156",,0,0,defaultData
944.14746,2,PressureSensor,"2020-12-12 18:40:09.446802",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:40:09.447502",,0,0,defaultData
944.15796,2,PressureSensor,"2020-12-12 18:40:14.446892",,0,0,defaultData
15.160156,1,HumiditySensor,"2020-12-12 18:40:14.446276",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 18:40:14.447405",,0,0,defaultData
14.878906,1,HumiditySensor,"2020-12-12 18:40:19.445717",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:40:19.446615",,0,0,defaultData
944.16846,2,PressureSensor,"2020-12-12 18:40:19.446225",,0,0,defaultData
14.6875,1,HumiditySensor,"2020-12-12 18:40:24.443806",,0,0,defaultData
944.17773,2,PressureSensor,"2020-12-12 18:40:24.444622",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:40:24.445121",,0,0,defaultData
15.011719,1,HumiditySensor,"2020-12-12 18:40:29.443632",,0,0,defaultData
944.1406,2,PressureSensor,"2020-12-12 18:40:29.444116",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:40:29.444745",,0,0,defaultData
944.2178,2,PressureSensor,"2020-12-12 18:40:34.448721",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:40:34.449232",,0,0,defaultData
14.863281,1,HumiditySensor,"2020-12-12 18:40:34.448103",,0,0,defaultData
14.5078125,1,HumiditySensor,"2020-12-12 18:40:39.443905",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:40:39.444699",,0,0,defaultData
944.16064,2,PressureSensor,"2020-12-12 18:40:39.444257",,0,0,defaultData
14.9375,1,HumiditySensor,"2020-12-12 18:40:44.444443",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:40:44.445861",,0,0,defaultData
944.21094,2,PressureSensor,"2020-12-12 18:40:44.445082",,0,0,defaultData
15.042969,1,HumiditySensor,"2020-12-12 18:40:49.444116",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:40:49.446110",,0,0,defaultData
944.2014,2,PressureSensor,"2020-12-12 18:40:49.445368",,0,0,defaultData
14.480469,1,HumiditySensor,"2020-12-12 18:40:54.446351",,0,0,defaultData
944.1809,2,PressureSensor,"2020-12-12 18:40:54.446792",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:40:54.447055",,0,0,defaultData
944.239,2,PressureSensor,"2020-12-12 18:40:59.445173",,0,0,defaultData
14.1484375,1,HumiditySensor,"2020-12-12 18:40:59.444469",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:40:59.445852",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:41:04.444864",,0,0,defaultData
944.19507,2,PressureSensor,"2020-12-12 18:41:04.444403",,0,0,defaultData
14.21875,1,HumiditySensor,"2020-12-12 18:41:04.443773",,0,0,defaultData
944.1946,2,PressureSensor,"2020-12-12 18:41:09.445147",,0,0,defaultData
14.265625,1,HumiditySensor,"2020-12-12 18:41:09.444802",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:41:09.445524",,0,0,defaultData
14.753906,1,HumiditySensor,"2020-12-12 18:41:14.444275",,0,0,defaultData
944.3225,2,PressureSensor,"2020-12-12 18:41:14.444882",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:41:14.445275",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:41:19.446059",,0,0,defaultData
14.484375,1,HumiditySensor,"2020-12-12 18:41:19.444959",,0,0,defaultData
944.1543,2,PressureSensor,"2020-12-12 18:41:19.445571",,0,0,defaultData
944.1101,2,PressureSensor,"2020-12-12 18:41:24.446793",,0,0,defaultData
14.300781,1,HumiditySensor,"2020-12-12 18:41:24.446153",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:41:24.447487",,0,0,defaultData
14.796875,1,HumiditySensor,"2020-12-12 18:41:29.445929",,0,0,defaultData
944.2246,2,PressureSensor,"2020-12-12 18:41:29.446279",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:41:29.446648",,0,0,defaultData
14.496094,1,HumiditySensor,"2020-12-12 18:41:34.442499",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:41:34.443129",,0,0,defaultData
944.1113,2,PressureSensor,"2020-12-12 18:41:34.442857",,0,0,defaultData
14.4609375,1,HumiditySensor,"2020-12-12 18:41:39.444284",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:41:39.445606",,0,0,defaultData
944.1929,2,PressureSensor,"2020-12-12 18:41:39.444912",,0,0,defaultData
14.8203125,1,HumiditySensor,"2020-12-12 18:41:44.444082",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:41:44.445183",,0,0,defaultData
944.229,2,PressureSensor,"2020-12-12 18:41:44.444690",,0,0,defaultData
14.636719,1,HumiditySensor,"2020-12-12 18:41:49.443489",,0,0,defaultData
944.2986,2,PressureSensor,"2020-12-12 18:41:49.444115",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:41:49.444618",,0,0,defaultData
944.1633,2,PressureSensor,"2020-12-12 18:41:54.447329",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:41:54.448017",,0,0,defaultData
14.453125,1,HumiditySensor,"2020-12-12 18:41:54.446721",,0,0,defaultData
944.22876,2,PressureSensor,"2020-12-12 18:41:59.444454",,0,0,defaultData
14.8125,1,HumiditySensor,"2020-12-12 18:41:59.443783",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:41:59.445099",,0,0,defaultData
944.29395,2,PressureSensor,"2020-12-12 18:42:04.444720",,0,0,defaultData
14.484375,1,HumiditySensor,"2020-12-12 18:42:04.444102",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:42:04.445228",,0,0,defaultData
14.511719,1,HumiditySensor,"2020-12-12 18:42:09.446260",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:42:09.447577",,0,0,defaultData
944.23193,2,PressureSensor,"2020-12-12 18:42:09.446880",,0,0,defaultData
944.187,2,PressureSensor,"2020-12-12 18:42:14.444586",,0,0,defaultData
14.609375,1,HumiditySensor,"2020-12-12 18:42:14.443967",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:42:14.445081",,0,0,defaultData
14.730469,1,HumiditySensor,"2020-12-12 18:42:19.445995",,0,0,defaultData
944.219,2,PressureSensor,"2020-12-12 18:42:19.446613",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:42:19.447108",,0,0,defaultData
944.2654,2,PressureSensor,"2020-12-12 18:42:24.442983",,0,0,defaultData
15.074219,1,HumiditySensor,"2020-12-12 18:42:24.442602",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:42:24.443389",,0,0,defaultData
944.2092,2,PressureSensor,"2020-12-12 18:42:29.445873",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:42:29.446438",,0,0,defaultData
15.066406,1,HumiditySensor,"2020-12-12 18:42:29.445251",,0,0,defaultData
66.453125,3,TempSensor,"2020-12-12 18:42:34.444778",,0,0,defaultData
944.2097,2,PressureSensor,"2020-12-12 18:42:34.444248",,0,0,defaultData
15.171875,1,HumiditySensor,"2020-12-12 18:42:34.443622",,0,0,defaultData
14.503906,1,HumiditySensor,"2020-12-12 18:42:39.444577",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:42:39.445407",,0,0,defaultData
944.2158,2,PressureSensor,"2020-12-12 18:42:39.444939",,0,0,defaultData
15.1484375,1,HumiditySensor,"2020-12-12 18:42:44.443532",,0,0,defaultData
944.1958,2,PressureSensor,"2020-12-12 18:42:44.444143",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:42:44.444630",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:42:49.449252",,0,0,defaultData
15.03125,1,HumiditySensor,"2020-12-12 18:42:49.448159",,0,0,defaultData
944.23755,2,PressureSensor,"2020-12-12 18:42:49.448762",,0,0,defaultData
944.22925,2,PressureSensor,"2020-12-12 18:42:54.444564",,0,0,defaultData
14.8046875,1,HumiditySensor,"2020-12-12 18:42:54.443921",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:42:54.445272",,0,0,defaultData
14.542969,1,HumiditySensor,"2020-12-12 18:42:59.444084",,0,0,defaultData
944.2356,2,PressureSensor,"2020-12-12 18:42:59.444673",,0,0,defaultData
66.15625,3,TempSensor,"2020-12-12 18:42:59.445141",,0,0,defaultData
14.7734375,1,HumiditySensor,"2020-12-12 18:43:04.446364",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:43:04.447483",,0,0,defaultData
944.2234,2,PressureSensor,"2020-12-12 18:43:04.446987",,0,0,defaultData
944.24585,2,PressureSensor,"2020-12-12 18:43:09.449043",,0,0,defaultData
14.457031,1,HumiditySensor,"2020-12-12 18:43:09.448419",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:43:09.449755",,0,0,defaultData
14.542969,1,HumiditySensor,"2020-12-12 18:43:14.443398",,0,0,defaultData
944.2261,2,PressureSensor,"2020-12-12 18:43:14.444012",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:43:14.444512",,0,0,defaultData
14.683594,1,HumiditySensor,"2020-12-12 18:43:19.444962",,0,0,defaultData
944.2217,2,PressureSensor,"2020-12-12 18:43:19.445581",,0,0,defaultData
66.171875,3,TempSensor,"2020-12-12 18:43:19.446075",,0,0,defaultData
14.488281,1,HumiditySensor,"2020-12-12 18:43:24.442794",,0,0,defaultData
944.1301,2,PressureSensor,"2020-12-12 18:43:24.443146",,0,0,defaultData
66.21875,3,TempSensor,"2020-12-12 18:43:24.443695",,0,0,defaultData
944.1846,2,PressureSensor,"2020-12-12 18:43:29.443916",,0,0,defaultData
14.4140625,1,HumiditySensor,"2020-12-12 18:43:29.443283",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:43:29.444417",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:43:34.443519",,0,0,defaultData
944.1421,2,PressureSensor,"2020-12-12 18:43:34.443236",,0,0,defaultData
14.878906,1,HumiditySensor,"2020-12-12 18:43:34.442865",,0,0,defaultData
15.3125,1,HumiditySensor,"2020-12-12 18:43:39.444227",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:43:39.445645",,0,0,defaultData
944.18823,2,PressureSensor,"2020-12-12 18:43:39.444864",,0,0,defaultData
14.703125,1,HumiditySensor,"2020-12-12 18:43:44.448329",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:43:44.449496",,0,0,defaultData
944.14624,2,PressureSensor,"2020-12-12 18:43:44.448969",,0,0,defaultData
14.796875,1,HumiditySensor,"2020-12-12 18:43:49.443530",,0,0,defaultData
944.19775,2,PressureSensor,"2020-12-12 18:43:49.444472",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:43:49.445698",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:43:54.444046",,0,0,defaultData
944.1919,2,PressureSensor,"2020-12-12 18:43:54.443462",,0,0,defaultData
14.2421875,1,HumiditySensor,"2020-12-12 18:43:54.442849",,0,0,defaultData
15.1015625,1,HumiditySensor,"2020-12-12 18:43:59.446448",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:43:59.447554",,0,0,defaultData
944.13696,2,PressureSensor,"2020-12-12 18:43:59.447065",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 18:44:04.445398",,0,0,defaultData
14.6015625,1,HumiditySensor,"2020-12-12 18:44:04.444300",,0,0,defaultData
944.2473,2,PressureSensor,"2020-12-12 18:44:04.444910",,0,0,defaultData
944.1372,2,PressureSensor,"2020-12-12 18:44:09.445505",,0,0,defaultData
14.9296875,1,HumiditySensor,"2020-12-12 18:44:09.444885",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:44:09.446190",,0,0,defaultData
944.18604,2,PressureSensor,"2020-12-12 18:44:14.443521",,0,0,defaultData
14.386719,1,HumiditySensor,"2020-12-12 18:44:14.443167",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 18:44:14.443791",,0,0,defaultData
13.59375,1,HumiditySensor,"2020-12-12 18:44:19.442509",,0,0,defaultData
944.2739,2,PressureSensor,"2020-12-12 18:44:19.442855",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:44:19.443128",,0,0,defaultData
15.265625,1,HumiditySensor,"2020-12-12 18:44:24.444441",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 18:44:24.445750",,0,0,defaultData
944.1316,2,PressureSensor,"2020-12-12 18:44:24.445064",,0,0,defaultData
15.308594,1,HumiditySensor,"2020-12-12 18:44:29.443841",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:44:29.444733",,0,0,defaultData
944.2512,2,PressureSensor,"2020-12-12 18:44:29.444337",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:44:34.443777",,0,0,defaultData
944.1594,2,PressureSensor,"2020-12-12 18:44:34.443447",,0,0,defaultData
15.042969,1,HumiditySensor,"2020-12-12 18:44:34.443022",,0,0,defaultData
14.496094,1,HumiditySensor,"2020-12-12 18:44:39.443542",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:44:39.444851",,0,0,defaultData
944.2202,2,PressureSensor,"2020-12-12 18:44:39.444161",,0,0,defaultData
944.17017,2,PressureSensor,"2020-12-12 18:44:44.446057",,0,0,defaultData
66.1875,3,TempSensor,"2020-12-12 18:44:44.446401",,0,0,defaultData
14.6796875,1,HumiditySensor,"2020-12-12 18:44:44.445624",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:44:49.445773",,0,0,defaultData
15.3828125,1,HumiditySensor,"2020-12-12 18:44:49.444815",,0,0,defaultData
944.1638,2,PressureSensor,"2020-12-12 18:44:49.445365",,0,0,defaultData
944.1492,2,PressureSensor,"2020-12-12 18:44:54.448805",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:44:54.449525",,0,0,defaultData
14.253906,1,HumiditySensor,"2020-12-12 18:44:54.448176",,0,0,defaultData
14.808594,1,HumiditySensor,"2020-12-12 18:44:59.442853",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:44:59.443505",,0,0,defaultData
944.2058,2,PressureSensor,"2020-12-12 18:44:59.443216",,0,0,defaultData
14.5078125,1,HumiditySensor,"2020-12-12 18:45:04.444490",,0,0,defaultData
944.10376,2,PressureSensor,"2020-12-12 18:45:04.445016",,0,0,defaultData
66.4375,3,TempSensor,"2020-12-12 18:45:04.445410",,0,0,defaultData
944.2136,2,PressureSensor,"2020-12-12 18:45:09.444411",,0,0,defaultData
14.8671875,1,HumiditySensor,"2020-12-12 18:45:09.444057",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:45:09.444829",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:45:14.443225",,0,0,defaultData
944.1892,2,PressureSensor,"2020-12-12 18:45:14.442925",,0,0,defaultData
14.859375,1,HumiditySensor,"2020-12-12 18:45:14.442544",,0,0,defaultData
14.285156,1,HumiditySensor,"2020-12-12 18:45:19.443098",,0,0,defaultData
944.19434,2,PressureSensor,"2020-12-12 18:45:19.444905",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:45:19.446688",,0,0,defaultData
944.19385,2,PressureSensor,"2020-12-12 18:45:24.444902",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:45:24.445615",,0,0,defaultData
14.621094,1,HumiditySensor,"2020-12-12 18:45:24.443946",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:45:29.446922",,0,0,defaultData
944.2041,2,PressureSensor,"2020-12-12 18:45:29.446428",,0,0,defaultData
14.652344,1,HumiditySensor,"2020-12-12 18:45:29.445806",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:45:34.444883",,0,0,defaultData
14.125,1,HumiditySensor,"2020-12-12 18:45:34.443777",,0,0,defaultData
944.24097,2,PressureSensor,"2020-12-12 18:45:34.444391",,0,0,defaultData
944.2361,2,PressureSensor,"2020-12-12 18:45:39.449027",,0,0,defaultData
14.5390625,1,HumiditySensor,"2020-12-12 18:45:39.448408",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:45:39.449710",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:45:44.445703",,0,0,defaultData
14.558594,1,HumiditySensor,"2020-12-12 18:45:44.444604",,0,0,defaultData
944.21045,2,PressureSensor,"2020-12-12 18:45:44.445211",,0,0,defaultData
14.535156,1,HumiditySensor,"2020-12-12 18:45:49.445459",,0,0,defaultData
944.2207,2,PressureSensor,"2020-12-12 18:45:49.446085",,0,0,defaultData
66.421875,3,TempSensor,"2020-12-12 18:45:49.446576",,0,0,defaultData
14.8203125,1,HumiditySensor,"2020-12-12 18:45:54.444662",,0,0,defaultData
944.11206,2,PressureSensor,"2020-12-12 18:45:54.445369",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:45:54.446400",,0,0,defaultData
14.128906,1,HumiditySensor,"2020-12-12 18:45:59.446952",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:45:59.448091",,0,0,defaultData
944.18506,2,PressureSensor,"2020-12-12 18:45:59.447577",,0,0,defaultData
944.1958,2,PressureSensor,"2020-12-12 18:46:04.443936",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:46:04.444422",,0,0,defaultData
14.488281,1,HumiditySensor,"2020-12-12 18:46:04.443324",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:46:09.446360",,0,0,defaultData
944.2063,2,PressureSensor,"2020-12-12 18:46:09.445660",,0,0,defaultData
14.796875,1,HumiditySensor,"2020-12-12 18:46:09.445028",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:46:14.444463",,0,0,defaultData
14.9609375,1,HumiditySensor,"2020-12-12 18:46:14.443305",,0,0,defaultData
944.21924,2,PressureSensor,"2020-12-12 18:46:14.443943",,0,0,defaultData
944.1492,2,PressureSensor,"2020-12-12 18:46:19.443552",,0,0,defaultData
14.464844,1,HumiditySensor,"2020-12-12 18:46:19.443198",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:46:19.443849",,0,0,defaultData
14.761719,1,HumiditySensor,"2020-12-12 18:46:24.446996",,0,0,defaultData
944.1343,2,PressureSensor,"2020-12-12 18:46:24.447623",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:46:24.448312",,0,0,defaultData
944.1206,2,PressureSensor,"2020-12-12 18:46:29.443615",,0,0,defaultData
14.2890625,1,HumiditySensor,"2020-12-12 18:46:29.443223",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:46:29.444049",,0,0,defaultData
944.2351,2,PressureSensor,"2020-12-12 18:46:34.445008",,0,0,defaultData
14.628906,1,HumiditySensor,"2020-12-12 18:46:34.444383",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 18:46:34.445497",,0,0,defaultData
944.22925,2,PressureSensor,"2020-12-12 18:46:39.444084",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:46:39.444837",,0,0,defaultData
14.9453125,1,HumiditySensor,"2020-12-12 18:46:39.443470",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:46:44.444880",,0,0,defaultData
944.1782,2,PressureSensor,"2020-12-12 18:46:44.444382",,0,0,defaultData
14.5859375,1,HumiditySensor,"2020-12-12 18:46:44.443751",,0,0,defaultData
14.6328125,1,HumiditySensor,"2020-12-12 18:46:49.445654",,0,0,defaultData
944.16846,2,PressureSensor,"2020-12-12 18:46:49.446268",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:46:49.446769",,0,0,defaultData
944.16675,2,PressureSensor,"2020-12-12 18:46:54.446518",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:46:54.447338",,0,0,defaultData
14.714844,1,HumiditySensor,"2020-12-12 18:46:54.445895",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:46:59.449567",,0,0,defaultData
14.792969,1,HumiditySensor,"2020-12-12 18:46:59.448421",,0,0,defaultData
944.1653,2,PressureSensor,"2020-12-12 18:46:59.449062",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:47:04.445247",,0,0,defaultData
944.1904,2,PressureSensor,"2020-12-12 18:47:04.444755",,0,0,defaultData
14.9453125,1,HumiditySensor,"2020-12-12 18:47:04.444153",,0,0,defaultData
944.1814,2,PressureSensor,"2020-12-12 18:47:09.445816",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:47:09.446312",,0,0,defaultData
14.953125,1,HumiditySensor,"2020-12-12 18:47:09.445185",,0,0,defaultData
15.0234375,1,HumiditySensor,"2020-12-12 18:47:14.443832",,0,0,defaultData
944.16724,2,PressureSensor,"2020-12-12 18:47:14.444314",,0,0,defaultData
